Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINJ26;30/12/2025;18:00:00;167.355;167.395;167.070;167.080;7.022.201,00;210
WINJ26;30/12/2025;17:00:00;167.660;167.730;167.300;167.385;13.100.131,00;391
WINJ26;30/12/2025;16:00:00;167.615;167.790;167.555;167.685;3.588.545,00;107
WINJ26;30/12/2025;15:00:00;167.845;167.845;167.550;167.600;4.896.274,00;146
WINJ26;30/12/2025;14:00:00;167.555;167.875;167.460;167.820;7.550.051,00;225
WINJ26;30/12/2025;13:00:00;167.505;167.810;167.505;167.650;14.620.526,00;436
WINJ26;30/12/2025;12:00:00;167.060;167.555;166.975;167.505;7.529.789,00;225
WINJ26;30/12/2025;11:00:00;167.200;167.660;166.970;167.015;65.337.379,00;1.951
WINJ26;30/12/2025;10:00:00;167.590;168.035;167.205;167.205;93.424.086,00;2.786
WINJ26;30/12/2025;09:00:00;166.530;167.975;166.420;167.740;113.659.419,00;3.395
WINJ26;29/12/2025;18:00:00;166.210;166.420;166.130;166.420;70.362.085,00;2.116
WINJ26;29/12/2025;17:00:00;166.175;166.385;165.875;166.205;31.555.103,00;950
WINJ26;29/12/2025;16:00:00;165.800;166.225;165.735;166.150;6.773.234,00;204
WINJ26;29/12/2025;15:00:00;166.185;166.350;165.700;165.805;23.320.003,00;702
WINJ26;29/12/2025;14:00:00;166.130;166.400;165.975;166.160;26.752.201,00;805
WINJ26;29/12/2025;13:00:00;166.250;166.260;165.980;166.130;3.022.866,00;91
WINJ26;29/12/2025;12:00:00;166.490;166.520;165.950;166.190;27.623.360,00;831
WINJ26;29/12/2025;11:00:00;166.510;166.765;166.295;166.450;30.222.595,00;908
WINJ26;29/12/2025;10:00:00;166.885;167.075;166.350;166.460;73.700.296,00;2.212
WINJ26;29/12/2025;09:00:00;167.145;167.555;166.840;166.895;57.542.883,00;1.721
WINJ26;26/12/2025;18:00:00;167.125;167.355;167.100;167.315;3.813.453,00;114
WINJ26;26/12/2025;17:00:00;166.650;167.125;166.650;167.125;7.579.762,00;227
WINJ26;26/12/2025;16:00:00;166.580;166.750;166.535;166.705;3.366.582,00;101
WINJ26;26/12/2025;15:00:00;166.645;166.745;166.445;166.605;4.130.988,00;124
WINJ26;26/12/2025;14:00:00;166.110;166.640;166.110;166.640;7.024.810,00;211
