Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINJ26;30/12/2025;18:15:00;167.140;167.220;167.080;167.080;1.972.342,00;59
WINJ26;30/12/2025;18:00:00;167.355;167.395;167.070;167.070;5.049.859,00;151
WINJ26;30/12/2025;17:45:00;167.570;167.615;167.300;167.385;6.998.481,00;209
WINJ26;30/12/2025;17:30:00;167.655;167.660;167.545;167.545;1.810.106,00;54
WINJ26;30/12/2025;17:15:00;167.630;167.730;167.620;167.630;2.582.117,00;77
WINJ26;30/12/2025;17:00:00;167.660;167.660;167.500;167.595;1.709.427,00;51
WINJ26;30/12/2025;16:45:00;167.710;167.710;167.615;167.685;335.354,00;10
WINJ26;30/12/2025;16:30:00;167.650;167.740;167.555;167.705;1.173.529,00;35
WINJ26;30/12/2025;16:15:00;167.735;167.785;167.630;167.630;1.475.855,00;44
WINJ26;30/12/2025;16:00:00;167.615;167.790;167.595;167.745;603.807,00;18
WINJ26;30/12/2025;15:45:00;167.680;167.710;167.550;167.600;2.547.718,00;76
WINJ26;30/12/2025;15:30:00;167.815;167.815;167.660;167.660;939.152,00;28
WINJ26;30/12/2025;15:15:00;167.770;167.810;167.700;167.790;603.916,00;18
WINJ26;30/12/2025;15:00:00;167.845;167.845;167.775;167.775;805.488,00;24
WINJ26;30/12/2025;14:45:00;167.755;167.875;167.755;167.820;1.879.779,00;56
WINJ26;30/12/2025;14:30:00;167.795;167.860;167.740;167.775;3.020.644,00;90
WINJ26;30/12/2025;14:15:00;167.640;167.850;167.640;167.840;1.342.230,00;40
WINJ26;30/12/2025;14:00:00;167.555;167.715;167.460;167.600;1.307.398,00;39
WINJ26;30/12/2025;13:45:00;167.760;167.760;167.565;167.650;1.374.488,00;41
WINJ26;30/12/2025;13:30:00;167.670;167.810;167.670;167.735;4.362.396,00;130
WINJ26;30/12/2025;13:15:00;167.660;167.760;167.640;167.640;1.844.887,00;55
WINJ26;30/12/2025;13:00:00;167.505;167.680;167.505;167.625;7.038.755,00;210
WINJ26;30/12/2025;12:45:00;167.440;167.555;167.390;167.505;2.646.101,00;79
WINJ26;30/12/2025;12:30:00;167.160;167.450;167.130;167.420;1.740.474,00;52
WINJ26;30/12/2025;12:15:00;167.220;167.365;167.145;167.165;1.772.838,00;53
WINJ26;30/12/2025;12:00:00;167.060;167.220;166.975;167.220;1.370.376,00;41
WINJ26;30/12/2025;11:45:00;167.450;167.450;166.970;167.015;1.838.089,00;55
WINJ26;30/12/2025;11:30:00;167.455;167.455;167.120;167.445;2.877.639,00;86
WINJ26;30/12/2025;11:15:00;167.420;167.630;167.365;167.375;3.817.755,00;114
WINJ26;30/12/2025;11:00:00;167.200;167.660;167.165;167.580;56.803.896,00;1.696
WINJ26;30/12/2025;10:45:00;167.570;167.570;167.205;167.205;13.922.082,00;416
WINJ26;30/12/2025;10:30:00;167.820;167.990;167.570;167.570;28.377.857,00;846
WINJ26;30/12/2025;10:15:00;167.755;168.035;167.755;167.870;22.495.689,00;670
WINJ26;30/12/2025;10:00:00;167.590;167.720;167.445;167.720;28.628.458,00;854
WINJ26;30/12/2025;09:45:00;167.675;167.760;167.585;167.740;10.090.068,00;301
WINJ26;30/12/2025;09:30:00;167.520;167.975;167.450;167.660;36.000.942,00;1.073
WINJ26;30/12/2025;09:15:00;167.400;167.640;167.335;167.505;12.760.904,00;381
WINJ26;30/12/2025;09:00:00;166.530;167.420;166.420;167.420;54.807.505,00;1.640
WINJ26;29/12/2025;18:15:00;166.240;166.420;166.130;166.420;68.167.538,00;2.050
WINJ26;29/12/2025;18:00:00;166.210;166.320;166.210;166.240;2.194.547,00;66
