Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;30/12/2025;18:20:00;167.190;167.231;167.042;167.042;1.181.205.506,64;35.346
WINFUT;30/12/2025;18:10:00;167.154;167.226;167.012;167.185;2.937.465.851,20;87.890
WINFUT;30/12/2025;18:00:00;167.389;167.440;167.088;167.154;4.983.612.780,14;148.992
WINFUT;30/12/2025;17:50:00;167.420;167.506;167.262;167.384;4.835.339.119,84;144.442
WINFUT;30/12/2025;17:40:00;167.603;167.608;167.369;167.415;4.133.980.189,23;123.407
WINFUT;30/12/2025;17:30:00;167.624;167.654;167.562;167.603;2.142.970.071,23;63.929
WINFUT;30/12/2025;17:20:00;167.649;167.715;167.588;167.629;2.877.662.108,30;85.824
WINFUT;30/12/2025;17:10:00;167.532;167.690;167.527;167.649;3.253.954.710,72;97.061
WINFUT;30/12/2025;17:00:00;167.644;167.654;167.486;167.532;4.113.196.168,67;122.731
WINFUT;30/12/2025;16:50:00;167.639;167.715;167.608;167.644;2.556.607.551,94;76.242
WINFUT;30/12/2025;16:40:00;167.629;167.726;167.624;167.634;3.561.610.346,50;106.204
WINFUT;30/12/2025;16:30:00;167.603;167.649;167.542;167.629;4.002.822.219,46;119.416
WINFUT;30/12/2025;16:20:00;167.761;167.782;167.588;167.608;3.837.285.103,02;114.424
WINFUT;30/12/2025;16:10:00;167.772;167.802;167.675;167.761;4.954.089.239,42;147.669
WINFUT;30/12/2025;16:00:00;167.629;167.777;167.583;167.772;4.771.111.677,74;142.267
WINFUT;30/12/2025;15:50:00;167.659;167.659;167.527;167.629;5.851.577.586,44;174.578
WINFUT;30/12/2025;15:40:00;167.675;167.726;167.608;167.659;4.505.466.317,15;134.362
WINFUT;30/12/2025;15:30:00;167.782;167.828;167.670;167.675;4.114.706.638,73;122.653
WINFUT;30/12/2025;15:20:00;167.705;167.817;167.705;167.782;3.329.263.442,61;99.224
WINFUT;30/12/2025;15:10:00;167.787;167.838;167.690;167.705;4.523.782.585,15;134.825
WINFUT;30/12/2025;15:00:00;167.848;167.894;167.772;167.782;4.966.171.725,97;147.950
WINFUT;30/12/2025;14:50:00;167.802;167.868;167.766;167.843;3.257.621.972,84;97.058
WINFUT;30/12/2025;14:40:00;167.766;167.894;167.710;167.802;4.914.570.156,98;146.441
WINFUT;30/12/2025;14:30:00;167.782;167.874;167.710;167.761;6.292.672.086,13;187.517
WINFUT;30/12/2025;14:20:00;167.639;167.858;167.613;167.782;5.793.739.273,96;172.684
WINFUT;30/12/2025;14:10:00;167.608;167.715;167.562;167.639;4.551.945.451,18;135.771
WINFUT;30/12/2025;14:00:00;167.613;167.721;167.440;167.613;8.901.466.922,83;265.601
WINFUT;30/12/2025;13:50:00;167.593;167.726;167.532;167.619;6.564.150.480,83;195.791
WINFUT;30/12/2025;13:40:00;167.741;167.772;167.557;167.588;6.156.361.044,25;183.564
WINFUT;30/12/2025;13:30:00;167.634;167.828;167.629;167.741;6.503.382.083,01;193.823
WINFUT;30/12/2025;13:20:00;167.715;167.766;167.608;167.634;5.872.474.938,08;175.098
WINFUT;30/12/2025;13:10:00;167.649;167.731;167.613;167.715;4.896.038.263,01;146.006
WINFUT;30/12/2025;13:00:00;167.517;167.659;167.501;167.649;5.918.192.574,92;176.578
WINFUT;30/12/2025;12:50:00;167.435;167.583;167.394;167.517;6.729.665.642,19;200.878
WINFUT;30/12/2025;12:40:00;167.404;167.522;167.292;167.430;7.201.356.310,63;215.070
WINFUT;30/12/2025;12:30:00;167.190;167.471;167.134;167.404;7.983.077.519,61;238.566
WINFUT;30/12/2025;12:20:00;167.267;167.374;167.134;167.190;9.768.447.738,44;292.029
WINFUT;30/12/2025;12:10:00;167.119;167.328;167.083;167.267;8.723.283.735,63;260.848
WINFUT;30/12/2025;12:00:00;167.007;167.185;166.945;167.114;8.663.746.438,21;259.314
WINFUT;30/12/2025;11:50:00;167.297;167.338;166.945;167.012;14.045.019.320,28;420.210
WINFUT;30/12/2025;11:40:00;167.496;167.506;167.282;167.292;8.804.795.999,41;262.968
WINFUT;30/12/2025;11:30:00;167.420;167.537;167.093;167.496;16.021.197.233,67;478.783
WINFUT;30/12/2025;11:20:00;167.593;167.644;167.328;167.415;10.689.930.038,37;319.170
WINFUT;30/12/2025;11:10:00;167.700;167.715;167.425;167.588;13.157.356.994,21;392.581
WINFUT;30/12/2025;11:00:00;167.185;167.721;167.129;167.700;16.847.459.171,67;503.143
WINFUT;30/12/2025;10:50:00;167.343;167.496;167.185;167.190;12.248.952.343,36;365.937
WINFUT;30/12/2025;10:40:00;167.726;167.736;167.302;167.343;11.183.579.107,68;333.718
WINFUT;30/12/2025;10:30:00;167.894;168.042;167.578;167.726;16.818.754.818,27;501.250
WINFUT;30/12/2025;10:20:00;167.914;168.088;167.853;167.894;13.897.776.140,38;413.717
WINFUT;30/12/2025;10:10:00;167.603;168.001;167.425;167.914;17.748.648.162,74;529.022
WINFUT;30/12/2025;10:00:00;167.654;167.746;167.486;167.608;16.463.575.029,25;491.115
WINFUT;30/12/2025;09:50:00;167.731;167.792;167.557;167.654;8.916.978.173,49;265.879
WINFUT;30/12/2025;09:40:00;167.736;167.894;167.603;167.731;12.139.681.623,66;361.880
WINFUT;30/12/2025;09:30:00;167.511;168.021;167.420;167.741;20.087.998.984,84;598.694
WINFUT;30/12/2025;09:20:00;167.471;167.690;167.425;167.511;12.119.344.759,58;361.663
WINFUT;30/12/2025;09:10:00;167.180;167.506;167.175;167.466;12.985.035.867,71;387.910
WINFUT;30/12/2025;09:00:00;166.695;167.236;166.328;167.180;17.459.369.409,35;522.869
WINFUT;29/12/2025;18:20:00;166.303;166.384;166.247;166.247;704.820.332,07;21.190
WINFUT;29/12/2025;18:10:00;166.231;166.354;166.150;166.308;2.324.270.564,30;69.908
WINFUT;29/12/2025;18:00:00;166.155;166.318;166.083;166.231;3.392.230.269,12;102.038
WINFUT;29/12/2025;17:50:00;166.027;166.282;166.022;166.155;4.079.904.894,67;122.776
WINFUT;29/12/2025;17:40:00;166.201;166.236;166.007;166.027;3.943.926.643,93;118.727
WINFUT;29/12/2025;17:30:00;166.282;166.374;165.823;166.196;7.934.535.592,89;238.767
WINFUT;29/12/2025;17:20:00;166.308;166.344;166.242;166.282;3.169.272.356,05;95.296
WINFUT;29/12/2025;17:10:00;166.359;166.379;166.272;166.303;3.200.377.136,15;96.210
WINFUT;29/12/2025;17:00:00;166.145;166.389;166.140;166.359;7.165.725.344,69;215.470
WINFUT;29/12/2025;16:50:00;165.971;166.236;165.951;166.145;7.575.344.683,80;228.011
WINFUT;29/12/2025;16:40:00;165.925;166.022;165.910;165.971;3.203.844.389,23;96.522
WINFUT;29/12/2025;16:30:00;165.910;166.048;165.869;165.925;5.521.005.799,12;166.331
WINFUT;29/12/2025;16:20:00;165.823;165.941;165.783;165.905;4.413.899.449,64;133.058
WINFUT;29/12/2025;16:10:00;165.823;165.956;165.808;165.823;5.614.758.416,96;169.235
WINFUT;29/12/2025;16:00:00;165.777;165.874;165.675;165.823;5.962.964.645,77;179.849
WINFUT;29/12/2025;15:50:00;165.823;165.854;165.599;165.783;7.723.339.841,41;232.994
WINFUT;29/12/2025;15:40:00;166.012;166.032;165.737;165.823;8.910.912.807,16;268.624
WINFUT;29/12/2025;15:30:00;165.976;166.191;165.966;166.012;7.876.064.592,49;237.116
WINFUT;29/12/2025;15:20:00;166.282;166.308;165.900;165.976;9.016.047.854,92;271.402
WINFUT;29/12/2025;15:10:00;166.272;166.359;166.236;166.277;5.046.298.844,72;151.733
WINFUT;29/12/2025;15:00:00;166.155;166.282;166.129;166.272;5.478.027.201,16;164.789
WINFUT;29/12/2025;14:50:00;166.287;166.298;166.073;166.160;7.247.414.837,26;218.061
WINFUT;29/12/2025;14:40:00;166.308;166.425;166.277;166.287;6.726.318.232,75;202.166
WINFUT;29/12/2025;14:30:00;166.180;166.344;166.150;166.308;6.762.272.885,49;203.360
WINFUT;29/12/2025;14:20:00;166.048;166.180;166.027;166.175;4.685.059.072,82;141.020
WINFUT;29/12/2025;14:10:00;166.078;166.083;165.941;166.053;4.599.246.281,69;138.523
WINFUT;29/12/2025;14:00:00;166.119;166.140;166.022;166.073;3.443.633.661,98;103.672
WINFUT;29/12/2025;13:50:00;166.012;166.140;165.976;166.114;3.806.905.023,30;114.618
WINFUT;29/12/2025;13:40:00;166.048;166.114;165.946;166.017;5.096.851.685,86;153.493
WINFUT;29/12/2025;13:30:00;166.114;166.211;166.002;166.048;5.966.079.490,42;179.594
WINFUT;29/12/2025;13:20:00;166.038;166.165;165.992;166.114;4.498.714.643,54;135.438
WINFUT;29/12/2025;13:10:00;166.099;166.165;165.987;166.038;5.976.417.374,41;179.926
WINFUT;29/12/2025;13:00:00;166.221;166.293;165.930;166.094;11.169.336.841,55;336.214
WINFUT;29/12/2025;12:50:00;166.007;166.231;166.002;166.221;5.361.218.801,52;161.365
WINFUT;29/12/2025;12:40:00;166.032;166.175;165.946;166.002;7.636.120.574,39;229.938
WINFUT;29/12/2025;12:30:00;166.226;166.231;165.925;166.032;9.173.165.423,25;276.251
WINFUT;29/12/2025;12:20:00;166.109;166.231;165.910;166.226;11.200.938.370,61;337.210
WINFUT;29/12/2025;12:10:00;166.175;166.277;166.022;166.109;10.518.272.298,15;316.506
WINFUT;29/12/2025;12:00:00;166.476;166.537;166.134;166.170;12.237.822.787,07;367.801
WINFUT;29/12/2025;11:50:00;166.609;166.680;166.323;166.481;9.246.404.856,00;277.757
WINFUT;29/12/2025;11:40:00;166.369;166.782;166.277;166.609;14.822.757.704,47;445.058
WINFUT;29/12/2025;11:30:00;166.466;166.583;166.323;166.364;11.758.931.294,46;353.221
WINFUT;29/12/2025;11:20:00;166.313;166.471;166.267;166.461;8.590.755.634,94;258.197
WINFUT;29/12/2025;11:10:00;166.502;166.599;166.262;166.313;10.656.492.568,50;320.206
WINFUT;29/12/2025;11:00:00;166.476;166.665;166.298;166.502;14.113.096.987,62;423.851
WINFUT;29/12/2025;10:50:00;166.446;166.527;166.374;166.471;7.243.576.690,63;217.591
WINFUT;29/12/2025;10:40:00;166.675;166.752;166.410;166.440;10.154.880.470,98;304.916
WINFUT;29/12/2025;10:30:00;166.695;166.731;166.400;166.675;15.703.377.990,86;471.476
WINFUT;29/12/2025;10:20:00;166.440;166.818;166.323;166.695;18.347.273.641,19;550.689
WINFUT;29/12/2025;10:10:00;167.032;167.098;166.338;166.440;21.036.862.535,51;631.052
WINFUT;29/12/2025;10:00:00;166.869;167.165;166.706;167.032;16.425.839.397,36;492.055
WINFUT;29/12/2025;09:50:00;167.109;167.165;166.859;166.869;9.334.607.025,40;279.385
WINFUT;29/12/2025;09:40:00;167.073;167.129;166.848;167.103;11.170.562.561,56;334.444
WINFUT;29/12/2025;09:30:00;167.012;167.185;166.930;167.073;10.826.588.230,69;324.023
WINFUT;29/12/2025;09:20:00;167.262;167.471;166.879;167.017;15.933.804.938,14;476.570
WINFUT;29/12/2025;09:10:00;167.369;167.445;166.981;167.262;14.256.354.666,31;426.257
WINFUT;29/12/2025;09:00:00;167.124;167.619;166.930;167.369;17.551.157.945,18;524.407
WINFUT;26/12/2025;18:20:00;167.353;167.399;167.287;167.328;1.115.915.437,41;33.344
WINFUT;26/12/2025;18:10:00;167.129;167.369;167.114;167.348;3.522.423.776,75;105.308
