Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;28/12/2017;18:00:00;144.006;144.109;143.837;143.894;420.539.998,88;14.156
WINFUT;28/12/2017;17:30:00;143.997;144.072;143.940;143.997;1.092.268.364,81;36.935
WINFUT;28/12/2017;17:00:00;143.997;144.109;143.959;143.997;764.303.010,31;25.623
WINFUT;28/12/2017;16:30:00;143.969;144.062;143.940;143.997;746.200.357,18;24.933
WINFUT;28/12/2017;16:00:00;144.015;144.015;143.884;143.969;800.958.071,93;26.746
WINFUT;28/12/2017;15:30:00;143.875;144.109;143.856;144.015;1.040.827.595,82;34.824
WINFUT;28/12/2017;15:00:00;143.940;144.006;143.800;143.875;941.487.881,28;31.544
WINFUT;28/12/2017;14:30:00;143.987;144.006;143.847;143.940;1.132.896.265,42;37.853
WINFUT;28/12/2017;14:00:00;144.072;144.100;143.940;143.987;1.265.255.519,11;42.283
WINFUT;28/12/2017;13:30:00;144.193;144.231;144.015;144.072;989.649.184,12;33.062
WINFUT;28/12/2017;13:00:00;144.184;144.240;144.147;144.203;974.563.639,85;32.533
WINFUT;28/12/2017;12:30:00;144.175;144.212;144.100;144.184;1.217.281.614,34;40.888
WINFUT;28/12/2017;12:00:00;144.100;144.184;144.072;144.165;683.084.688,70;22.517
WINFUT;28/12/2017;11:30:00;144.090;144.147;143.959;144.100;1.121.277.585,36;36.846
WINFUT;28/12/2017;11:00:00;144.118;144.222;144.015;144.090;1.447.556.357,27;47.722
WINFUT;28/12/2017;10:30:00;144.109;144.193;144.044;144.118;1.411.144.913,14;46.501
WINFUT;28/12/2017;10:00:00;143.987;144.109;143.912;144.100;1.379.605.818,71;45.226
WINFUT;28/12/2017;09:30:00;143.922;144.044;143.875;143.987;1.256.222.932,36;41.548
WINFUT;28/12/2017;09:00:00;144.072;144.147;143.856;143.931;1.920.811.431,99;64.090
WINFUT;27/12/2017;18:00:00;143.659;143.762;143.547;143.556;356.318.681,82;11.964
WINFUT;27/12/2017;17:30:00;143.641;143.819;143.594;143.659;1.087.321.055,88;36.448
WINFUT;27/12/2017;17:00:00;143.622;143.716;143.491;143.641;1.277.473.872,99;42.796
WINFUT;27/12/2017;16:30:00;143.875;143.931;143.519;143.631;1.873.493.420,44;62.145
WINFUT;27/12/2017;16:00:00;143.940;143.997;143.847;143.884;948.721.446,61;31.575
WINFUT;27/12/2017;15:30:00;143.856;143.959;143.791;143.931;1.185.161.585,90;39.582
WINFUT;27/12/2017;15:00:00;143.987;143.997;143.762;143.856;1.635.591.576,24;54.792
WINFUT;27/12/2017;14:30:00;144.081;144.100;143.959;143.987;861.600.085,94;28.569
WINFUT;27/12/2017;14:00:00;144.062;144.156;143.997;144.072;948.571.528,16;31.540
WINFUT;27/12/2017;13:30:00;143.950;144.165;143.931;144.044;1.493.581.322,17;49.572
WINFUT;27/12/2017;13:00:00;143.894;144.025;143.809;143.950;1.290.722.916,22;42.754
WINFUT;27/12/2017;12:30:00;143.856;144.053;143.725;143.884;2.448.674.303,01;81.327
WINFUT;27/12/2017;12:00:00;143.922;144.006;143.791;143.856;1.085.784.391,75;35.687
WINFUT;27/12/2017;11:30:00;143.725;144.015;143.678;143.912;2.131.090.801,33;70.579
WINFUT;27/12/2017;11:00:00;143.575;143.781;143.472;143.734;1.672.771.352,44;55.391
WINFUT;27/12/2017;10:30:00;143.650;143.734;143.388;143.584;2.301.810.439,04;76.178
WINFUT;27/12/2017;10:00:00;143.481;143.875;143.425;143.650;3.189.233.978,41;105.248
WINFUT;27/12/2017;09:30:00;143.547;143.697;143.453;143.491;1.719.770.787,28;56.997
WINFUT;27/12/2017;09:00:00;143.547;143.791;143.266;143.547;2.313.841.394,85;76.596
WINFUT;26/12/2017;18:00:00;143.303;143.331;143.191;143.285;434.519.894,57;14.767
WINFUT;26/12/2017;17:30:00;143.210;143.350;143.163;143.303;1.077.520.137,06;36.024
WINFUT;26/12/2017;17:00:00;143.107;143.294;143.097;143.210;1.326.890.742,87;44.223
WINFUT;26/12/2017;16:30:00;142.975;143.135;142.900;143.116;1.108.665.695,55;36.826
WINFUT;26/12/2017;16:00:00;142.900;143.153;142.844;142.966;1.842.347.861,95;61.250
WINFUT;26/12/2017;15:30:00;142.760;142.966;142.694;142.900;1.297.975.221,36;43.357
WINFUT;26/12/2017;15:00:00;142.816;142.854;142.676;142.760;1.188.141.215,14;39.468
WINFUT;26/12/2017;14:30:00;142.788;143.003;142.741;142.807;1.820.384.808,67;60.130
WINFUT;26/12/2017;14:00:00;142.797;142.872;142.488;142.788;1.647.491.353,40;54.493
WINFUT;26/12/2017;13:30:00;142.872;142.947;142.610;142.788;1.549.313.506,86;51.161
WINFUT;26/12/2017;13:00:00;142.694;142.910;142.479;142.882;2.484.635.991,78;82.662
WINFUT;26/12/2017;12:30:00;142.835;142.900;142.310;142.704;3.148.830.955,48;104.780
WINFUT;26/12/2017;12:00:00;142.994;143.050;142.750;142.825;1.988.368.434,62;66.041
WINFUT;26/12/2017;11:30:00;142.535;143.069;142.526;142.994;2.983.920.657,81;99.330
WINFUT;26/12/2017;11:00:00;141.832;142.619;141.729;142.544;2.689.424.597,81;89.170
WINFUT;26/12/2017;10:30:00;141.945;141.992;141.598;141.832;1.764.184.128,81;58.305
WINFUT;26/12/2017;10:00:00;142.001;142.095;141.664;141.954;2.158.151.082,00;71.516
